Name,Lat Dd,Sec Town,Long Dd,Longitude,Structures,Yr Confirm,Latitude,Status,Aprox Str1,Yr Range1,Aprox Str2,Yr Range2,latitude,longitude
,11.154722,,25.240278,0251425,~25 of ~25,2006,110917.0,DESTROYED,25.0,2006.0,25.0,2006.0,11.1547222225527,25.2402777773977
,11.126944,,25.241111,0251428,~50 of ~50,2006,110737.0,DESTROYED,50.0,2006.0,50.0,2006.0,11.1269444443308,25.2411111107893
,11.119167,,25.246944,0251449,~50 of ~50,2006,110709.0,DESTROYED,50.0,2006.0,50.0,2006.0,11.1191666666085,25.2469444445306
,11.113889,,25.262222,0251544,~25 of ~25,2006,110650.0,DESTROYED,25.0,2006.0,25.0,2006.0,11.1138888890612,25.2622222218782
,11.099167,,25.260278,0251537,~25 of ~25,2006,110557.0,DESTROYED,25.0,2006.0,25.0,2006.0,11.0991666670083,25.2602777778973
,11.098889,,25.253611,0251513,~25 of ~25,2006,110556.0,DESTROYED,25.0,2006.0,25.0,2006.0,11.0988888889112,25.2536111107643
,11.095556,,25.246944,0251449,~10 of ~10,2006,110544.0,DESTROYED,10.0,2006.0,10.0,2006.0,11.0955555553448,25.2469444445306
,11.093889,,25.248333,0251454,~25 of ~25,2006,110538.0,DESTROYED,25.0,2006.0,25.0,2006.0,11.0938888885615,25.2483333332169
,11.201944,,25.310833,0251839,~25 of ~25,2006,111207.0,DESTROYED,25.0,2006.0,25.0,2006.0,11.2019444441809,25.310833333092
,11.201111,,25.306667,0251824,~50 of ~50,2006,111204.0,DESTROYED,50.0,2006.0,50.0,2006.0,11.2011111107893,25.3066666670332
,11.194167,,25.291111,0251728,~25 of ~25,2006,111139.0,DESTROYED,25.0,2006.0,25.0,2006.0,11.1941666664587,25.2911111106894
,11.22,,25.295,0251742,~50 of ~50,2006,111312.0,DESTROYED,50.0,2006.0,50.0,2006.0,11.2199999998003,25.2949999995505
,11.218889,,25.3275,0251939,~50 of ~50,2006,111308.0,DESTROYED,50.0,2006.0,50.0,2006.0,11.218888889211,25.3275000000252
,11.21,,25.284722,0251705,~10 of ~10,2006,111236.0,DESTROYED,10.0,2006.0,10.0,2006.0,11.2100000000002,25.2847222225527
,11.202778,,25.273611,0251625,~50 of ~50,2006,111210.0,DESTROYED,50.0,2006.0,50.0,2006.0,11.2027777775725,25.273611111264
,11.196389,,25.263056,0251547,~10 of ~10,2006,111147.0,DESTROYED,10.0,2006.0,10.0,2006.0,11.1963888885365,25.2630555552698
,11.195833,,25.266944,0251601,~25 of ~25,2006,111145.0,DESTROYED,25.0,2006.0,25.0,2006.0,11.1958333332419,25.266944444131
,11.205,,25.255278,0251519,~25 of ~25,2006,111218.0,DESTROYED,25.0,2006.0,25.0,2006.0,11.2049999996505,25.2552777775476
,11.209444,,25.251111,0251504,~50 of ~50,2006,111234.0,DESTROYED,50.0,2006.0,50.0,2006.0,11.2094444447055,25.2511111114888
,11.213611,,25.248333,0251454,~75 of ~75,2006,111249.0,DESTROYED,75.0,2006.0,75.0,2006.0,11.2136111107643,25.2483333332169
,11.106111,,25.315278,0251855,~25 of ~25,2006,110622.0,DESTROYED,25.0,2006.0,25.0,2006.0,11.1061111113389,25.3152777781471
,11.105833,,25.323056,0251923,~50 of ~50,2006,110621.0,DESTROYED,50.0,2006.0,50.0,2006.0,11.1058333332419,25.3230555558694
,11.1325,,25.3,0251800,~25 of ~25,2006,110757.0,DESTROYED,25.0,2006.0,25.0,2006.0,11.1324999999752,25.2999999999003
,11.116389,,24.364722,0242153,,,110659.0,DESTROYED,0.0,0.0,0.0,0.0,11.116388889236,24.364722222053
,11.130556,,24.363333,0242148,~25 of ~25,2008,110750.0,DESTROYED,25.0,2008.0,25.0,2008.0,11.1305555559942,24.3633333333668
,11.114722,,24.378333,0242242,,2008,110653.0,DESTROYED,0.0,2008.0,0.0,2008.0,11.1147222224528,24.3783333335167
TIMSA,11.126944,,24.385,0242306,,2008,110737.0,DESTROYED,0.0,2008.0,0.0,2008.0,11.1269444443308,24.3849999997503
,11.123333,,24.392222,0242332,,2008,110724.0,DESTROYED,0.0,2008.0,0.0,2008.0,11.1233333335667,24.392222222178
BERBERI,11.131111,,24.404722,0242417,,,110752.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.1311111112889,24.404722222153
,11.133889,,24.411667,0242442,,,110802.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.1338888886614,24.4116666664837
,11.125,,24.415278,0242455,,,110730.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.1250000003499,24.4152777781471
,11.122222,,24.447778,0242652,,,110720.0,DESTROYED,0.0,0.0,0.0,0.0,11.1222222220781,24.4477777777224
ARADEIBA,11.126944,,24.4525,0242709,,2008,110737.0,DESTROYED,0.0,2008.0,0.0,2008.0,11.1269444443308,24.4524999999752
,11.173333,,24.463333,0242748,,2008,111024.0,DESTROYED,0.0,2008.0,0.0,2008.0,11.1733333334667,24.4633333331669
,11.179167,,24.459167,0242733,,,111045.0,DESTROYED,0.0,0.0,0.0,0.0,11.1791666663088,24.4591666671081
,11.193889,,24.482222,0242856,,,111138.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.193888889261,24.482222222178
,11.178611,,24.526389,0243135,,2008,111043.0,DESTROYED,0.0,2008.0,0.0,2008.0,11.1786111110141,24.526388889236
,11.150556,,24.349167,0242057,,,110902.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.1505555555946,24.3491666666085
,11.19,,24.35,0242100,,,111124.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.1900000003998,24.3500000000001
SAWWAM,11.195556,1,24.398056,0242353,Secondary Town,,111144.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.1955555551449,24.3980555559193
,11.118056,,24.808056,0244829,~10,,110705.0,NO DAMAGE,0.0,0.0,10.0,0.0,11.11805555512,24.8080555558194
ABU HUMEIRA,11.112222,,24.713611,0244249,,,110644.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.1122222222779,24.7136111107643
ABU SELALA,11.217778,1,24.710556,0244238,Secondary Town,,111304.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.2177777777224,24.7105555552948
,11.300556,,24.666389,0243959,~10,,111802.0,NO DAMAGE,0.0,0.0,10.0,0.0,11.3005555552948,24.6663888891361
RAHA RAHMA,14.281389,,22.453056,0222711,,,141653.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.2813888884866,22.4530555556696
TOURA,14.268056,,22.460833,0222739,,,141605.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.2680555551199,22.4608333333918
,14.363889,,22.443333,0222636,~10 of ~50,2004,142150.0,DAMAGED,10.0,2004.0,50.0,2004.0,14.3638888888613,22.443333333067
KURNGI,14.383611,,22.464444,0222752,~25 of ~25,2003/2004,142301.0,DESTROYED,25.0,2003.0,25.0,2004.0,14.3836111112639,22.464444444156
,14.332222,,22.478056,0222841,~25 of ~50,2003/2004,141956.0,DAMAGED,25.0,2003.0,50.0,2004.0,14.3322222217783,22.4780555556196
KERNOYA,14.053333,,22.599167,0223557,,,140312.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.0533333334668,22.5991666665086
HISALISA,14.078889,,22.601944,0223607,,,140444.0,DAMAGED,0.0,0.0,0.0,0.0,14.0788888887114,22.6019444447805
,14.068889,,22.585833,0223509,~25 of ~50,2008/2009,140408.0,DESTROYED,25.0,2008.0,50.0,2009.0,14.0688888889113,22.585833333142
,14.079167,,22.622222,0223720,~50,,140445.0,NO DAMAGE,0.0,0.0,50.0,0.0,14.0791666668084,22.6222222224778
HIJLEAHJAH,14.0975,,22.584444,0223504,~25 of ~150,2006,140551.0,DAMAGED,25.0,2006.0,150.0,2006.0,14.0974999996254,22.5844444444557
,14.133611,,22.575278,0223431,~25 of ~25,,140801.0,DESTROYED,25.0,0.0,25.0,0.0,14.1336111108643,22.5752777780472
ASKANETI,14.150556,,22.588611,0223519,,,140902.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.1505555558944,22.5886111114138
,14.162222,,22.585,0223506,,,140944.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.1622222224777,22.5849999997504
,14.209722,,22.631944,0223755,~100 of ~100,2004/2005,141235.0,DESTROYED,100.0,2004.0,100.0,2005.0,14.209722222203,22.6319444441809
,14.254167,,22.618333,0223706,~50,,141515.0,NO DAMAGE,0.0,0.0,50.0,0.0,14.2541666664587,22.6183333336166
,14.263889,,22.623056,0223723,~50,,141550.0,NO DAMAGE,0.0,0.0,50.0,0.0,14.2638888890611,22.6230555558694
GIMMEZA,14.283056,,22.589722,0223523,,,141659.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.2830555552698,22.5897222220031
SANIA,14.305833,,22.593611,0223537,~25,,141821.0,NO DAMAGE,0.0,0.0,25.0,0.0,14.3058333331419,22.5936111108642
ABU GUJA,14.293056,,22.570556,0223414,~100,,141735.0,NO DAMAGE,0.0,0.0,100.0,0.0,14.2930555559693,22.5705555557944
,14.335556,,22.599722,0223559,~75,,142008.0,NO DAMAGE,0.0,0.0,75.0,0.0,14.3355555553447,22.5997222218032
BIRDI,14.343611,,22.588889,0223520,~100,,142037.0,NO DAMAGE,0.0,0.0,100.0,0.0,14.343611111164,22.5888888886115
,14.325833,,22.575278,0223431,~100,,141933.0,NO DAMAGE,0.0,0.0,100.0,0.0,14.3258333336416,22.5752777780472
ANDUSA,14.322778,,22.559444,0223334,,,141922.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.3227777781721,22.5594444445057
HAJAR TEWAR,14.37,,22.573889,0223426,~25 of ~75,2010,142212.0,DAMAGED,25.0,2010.0,75.0,2010.0,14.3699999998003,22.5738888884616
BATRO,14.379444,,22.600278,0223601,,,142246.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.3794444443058,22.6002777779972
,14.395833,,22.587778,0223516,,,142345.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.395833333142,22.5877777780222
ADARIB,14.387222,,22.5625,0223345,,,142314.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.3872222220281,22.5624999999752
HAJAR LABEL,14.396111,,22.553056,0223311,~200,,142346.0,NO DAMAGE,0.0,0.0,200.0,0.0,14.396111111239,22.5530555554697
AGARA,14.072778,,22.561389,0223341,~50 of ~50,2009,140422.0,DESTROYED,50.0,2009.0,50.0,2009.0,14.0727777777724,22.5613888884866
ABILI JIAM,14.088056,,22.493889,0222938,~10 of ~50,2006,140517.0,DAMAGED,10.0,2006.0,50.0,2006.0,14.0880555551199,22.493888889161
,14.091111,,22.502778,0223010,~25 of ~50,2006,140528.0,DESTROYED,25.0,2006.0,50.0,2006.0,14.0911111114888,22.5027777774726
,14.098056,,22.548611,0223255,~100 of ~100,2006,140553.0,DESTROYED,100.0,2006.0,100.0,2006.0,14.0980555558194,22.5486111113139
MAMADA,14.249444,,22.533611,0223201,~75,,141458.0,NO DAMAGE,0.0,0.0,75.0,0.0,14.2494444442059,22.533611111164
ATMUR,14.260556,,22.482222,0222856,~100,,141538.0,NO DAMAGE,0.0,0.0,100.0,0.0,14.2605555554946,22.4822222225777
DOUHOUCH,14.2675,,22.520833,0223115,,,141603.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.2674999998253,22.520833333092
FAYAFI,14.276389,,22.535833,0223209,~150,,141635.0,NO DAMAGE,0.0,0.0,150.0,0.0,14.2763888890362,22.5358333332419
SANGIR,14.286667,,22.471944,0222819,~150,,141712.0,NO DAMAGE,0.0,0.0,150.0,0.0,14.2866666669333,22.4719444446806
,14.291944,,22.507222,0223026,~75,,141731.0,NO DAMAGE,0.0,0.0,75.0,0.0,14.2919444444807,22.5072222225277
,14.298333,,22.534444,0223204,,,141754.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.2983333335167,22.5344444445556
,14.304722,,22.528889,0223144,~75,,141817.0,NO DAMAGE,0.0,0.0,75.0,0.0,14.3047222225527,22.5288888889112
,14.307222,,22.518889,0223108,,,141826.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.3072222218282,22.5188888891111
KAGHIGGUM,14.296944,,22.491111,0222928,~50,,141749.0,NO DAMAGE,0.0,0.0,50.0,0.0,14.2969444448304,22.4911111108892
ATONGOUR,14.309722,,22.470556,0222814,~25 of ~200,2003/2004,141835.0,DAMAGED,25.0,2003.0,200.0,2004.0,14.3097222220031,22.4705555559943
AROUA,14.341389,,22.478611,0222843,~10 of ~75,,142029.0,DAMAGED,10.0,0.0,75.0,0.0,14.3413888890861,22.4786111109142
,14.351944,,22.489167,0222921,~25 of ~150,2003/2004,142107.0,DAMAGED,25.0,2003.0,150.0,2004.0,14.3519444441809,22.4891666669083
ADARIB,14.370833,,22.545278,0223243,~25 of ~200,2003/2004,142215.0,DAMAGED,25.0,2003.0,200.0,2004.0,14.3708333331919,22.5452777777474
HIMMEDA,14.3775,,22.523889,0223126,~300,,142239.0,NO DAMAGE,0.0,0.0,300.0,0.0,14.3775000003249,22.5238888885615
HAJAR ASSAL,14.366944,,22.504444,0223016,,,142201.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.3669444443308,22.5044444442559
,14.375556,,22.498056,0222953,~50,,142232.0,NO DAMAGE,0.0,0.0,50.0,0.0,14.3755555554447,22.4980555552199
,14.403333,,22.491944,0222931,,,142412.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4033333336666,22.4919444442808
KORONJA,14.4025,,22.468333,0222806,~50 of ~100,2005,142409.0,DAMAGED,50.0,2005.0,100.0,2005.0,14.402500000275,22.4683333330171
,14.343889,,22.681111,0224052,~25 of ~50,2003,142038.0,DAMAGED,25.0,2003.0,50.0,2003.0,14.343888889261,22.6811111106894
BARDANI,14.320833,,22.677222,0224038,~50 of ~150,2003,141915.0,DAMAGED,50.0,2003.0,150.0,2003.0,14.3208333332919,22.6772222218282
,14.309167,,22.6575,0223927,~100,,141833.0,NO DAMAGE,0.0,0.0,100.0,0.0,14.3091666667084,22.6575000003249
UMM SAIDA,14.303056,,22.6425,0223833,~25 of ~100,2003/2004,141811.0,DAMAGED,25.0,2003.0,100.0,2004.0,14.3030555557694,22.642500000175
,14.272778,,22.652222,0223908,~25,,141622.0,NO DAMAGE,0.0,0.0,25.0,0.0,14.2727777773727,22.6522222218782
,14.245278,,22.709722,0224235,~150 of ~150,2006,141443.0,DESTROYED,150.0,2006.0,150.0,2006.0,14.2452777781471,22.7097222223029
,14.216667,,22.66,0223936,~150 of ~150,2004/2005,141300.0,DESTROYED,150.0,2004.0,150.0,2005.0,14.2166666665336,22.6599999996005
,14.223889,,22.691389,0224129,~50 of ~50,,141326.0,DESTROYED,50.0,0.0,50.0,0.0,14.2238888889612,22.6913888885865
,13.984167,,22.4525,0222709,~50 of ~75,2006,135903.0,DESTROYED,50.0,2006.0,75.0,2006.0,13.9841666664586,22.4525000003749
,13.976667,,22.434167,0222603,~75,,135836.0,NO DAMAGE,0.0,0.0,75.0,0.0,13.9766666668334,22.4341666666585
,14.0,,22.465278,0222755,~25 of ~50,2006,140000.0,DESTROYED,25.0,2006.0,50.0,2006.0,14.0000000000002,22.4652777775476
,13.995278,,22.477778,0222840,~25 of ~25,2006,135943.0,DESTROYED,25.0,2006.0,25.0,2006.0,13.9952777777474,22.4777777775226
,14.019722,,22.482778,0222858,~25 of ~100,2006,140111.0,DAMAGED,25.0,2006.0,100.0,2006.0,14.0197222224028,22.4827777778723
RUFEID,14.023611,,22.407778,0222428,~75 of ~250,2006,140125.0,DAMAGED,75.0,2006.0,250.0,2006.0,14.023611111264,22.4077777780222
,14.02,,22.424444,0222528,~50,,140112.0,NO DAMAGE,0.0,0.0,50.0,0.0,14.0199999996005,22.424444444056
LOUBONA,14.025,,22.439444,0222622,~50,2006,140130.0,DAMAGED,50.0,2006.0,0.0,2006.0,14.0249999999502,22.4394444442059
,14.054167,,22.466944,0222801,~100,,140315.0,NO DAMAGE,0.0,0.0,100.0,0.0,14.0541666668584,22.4669444443308
GOSDIGA,14.549167,,22.432778,0222558,~100,,143257.0,NO DAMAGE,0.0,0.0,100.0,0.0,14.5491666664087,22.4327777779723
,14.54,,22.408889,0222432,~25,,143224.0,NO DAMAGE,0.0,0.0,25.0,0.0,14.5400000000002,22.4088888886115
,14.581944,,22.531389,0223153,~50 of ~50,2003/2004,143455.0,DESTROYED,50.0,2003.0,50.0,2004.0,14.581944444081,22.5313888890861
,14.574722,,22.521111,0223116,~10 of ~25,2003,143429.0,DAMAGED,10.0,2003.0,25.0,2003.0,14.5747222225527,22.521111111189
,14.610556,,22.506667,0223024,~10 of ~25,2006,143638.0,DAMAGED,10.0,2006.0,25.0,2006.0,14.6105555556945,22.5066666663337
,14.580833,,22.474722,0222829,~25 of ~25,2006,143451.0,DESTROYED,25.0,2006.0,25.0,2006.0,14.5808333334917,22.4747222220531
,14.610556,,22.471944,0222819,~25,,143638.0,NO DAMAGE,0.0,0.0,25.0,0.0,14.6105555556945,22.4719444446806
,14.638611,,22.588889,0223520,~50 of ~50,2003,143819.0,DESTROYED,50.0,2003.0,50.0,2003.0,14.6386111111141,22.5888888886115
GIRGIRA,14.640278,,22.572778,0223422,~75 of ~75,2003,143825.0,DESTROYED,75.0,2003.0,75.0,2003.0,14.6402777778973,22.5727777778723
,14.636667,,22.556389,0223323,~50 of ~50,2006,143812.0,DESTROYED,50.0,2006.0,50.0,2006.0,14.6366666662339,22.5563888890362
QANATIR,14.408056,,22.603333,0223612,~50,,142429.0,NO DAMAGE,0.0,0.0,50.0,0.0,14.4080555559194,22.6033333334667
,14.427222,,22.541944,0223231,~50,,142538.0,NO DAMAGE,0.0,0.0,50.0,0.0,14.427222222128,22.5419444441809
,13.791389,,22.795833,0224745,,,134729.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.791388889286,22.7958333334417
,14.311944,,22.733056,0224359,~50 of ~50,2003,141843.0,DESTROYED,50.0,2003.0,50.0,2003.0,14.311944444081,22.7330555554697
,14.3075,,22.729722,0224347,~25 of ~50,2003,141827.0,DESTROYED,25.0,2003.0,50.0,2003.0,14.3074999999252,22.7297222219032
,14.299722,,22.733333,0224400,~50 of ~50,2003,141759.0,DESTROYED,50.0,2003.0,50.0,2003.0,14.2997222222029,22.7333333335666
,14.218333,,22.726944,0224337,~50 of ~50,2003/2004,141306.0,DESTROYED,50.0,2003.0,50.0,2004.0,14.2183333333168,22.7269444445307
FIRTI,14.235833,,22.758889,0224532,~100 of ~100,2003,141409.0,DESTROYED,100.0,2003.0,100.0,2003.0,14.2358333336416,22.7588888888113
HABILA,14.226944,,22.856944,0225125,~25 of ~25,2003,141337.0,DESTROYED,25.0,2003.0,25.0,2003.0,14.2269444444307,22.8569444446306
,14.095278,,22.893889,0225338,~25 of ~25,2003,140543.0,DESTROYED,25.0,2003.0,25.0,2003.0,14.0952777775476,22.893888889261
,14.212778,,22.875556,0225232,~25 of ~25,2003,141246.0,DESTROYED,25.0,2003.0,25.0,2003.0,14.2127777776724,22.8755555555446
,14.138889,,23.176944,0231037,~25 of ~25,2003,140820.0,DESTROYED,25.0,2003.0,25.0,2003.0,14.138888889311,23.1769444445306
,14.438611,,24.551389,0243305E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4386111115138,24.5513888891861
,14.457222,,24.624444,0243728E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4572222224278,24.6244444441559
MALAGAT,14.449167,,24.612222,0243644E,~100,,0.0,NO DAMAGE,0.0,0.0,100.0,0.0,14.4491666666086,24.6122222222779
,14.449444,,24.561111,0243340E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4494444447055,24.5611111108892
,14.443889,,24.641389,0243829E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4438888890612,24.641388889186
,14.480556,,24.788889,0244720E,~50,,0.0,NO DAMAGE,0.0,0.0,50.0,0.0,14.4805555555946,24.7888888887114
,14.496111,,24.799722,0244759E,~50,,0.0,NO DAMAGE,0.0,0.0,50.0,0.0,14.4961111110391,24.7997222219032
SHETTIT,14.496944,,24.808056,0244829E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4969444444307,24.8080555558194
,14.508333,,24.813889,0244850E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.5083333329171,24.8138888886614
DEKLY,14.523056,,24.8525,0245109E,,,0.0,DAMAGED,0.0,0.0,0.0,0.0,14.5230555558693,24.8525000000751
,14.466667,,24.860556,0245138E,,,0.0,DESTROYED,0.0,0.0,0.0,0.0,14.4666666669333,24.8605555558943
TEBELDIA,14.468611,,24.889722,0245323E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4686111109142,24.8897222219032
,14.531389,,24.583889,0243502E,,,0.0,DAMAGED,0.0,0.0,0.0,0.0,14.5313888888863,24.5838888887614
,14.523056,,24.542778,0243234E,,,0.0,DAMAGED,0.0,0.0,0.0,0.0,14.5230555558693,24.5427777780721
MADEL,14.521944,,24.5825,0243457E,,,0.0,DAMAGED,0.0,0.0,0.0,0.0,14.5219444443808,24.5825000000751
,14.602222,,24.5825,0243457E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.6022222217783,24.5825000000751
,14.538333,,24.589722,0243523E,,,0.0,DAMAGED,0.0,0.0,0.0,0.0,14.5383333332169,24.5897222225028
,14.534444,,24.607778,0243628E,,,0.0,DAMAGED,0.0,0.0,0.0,0.0,14.5344444443558,24.6077777781221
,14.542222,,24.63,0243748E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.5422222220781,24.6299999998003
,14.549722,,24.641944,0243831E,,,0.0,DESTROYED,0.0,0.0,0.0,0.0,14.5497222226027,24.6419444444807
,14.554167,,24.746389,0244447E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.5541666667584,24.7463888893359
KARKERSA,14.423611,,24.625833,0243733E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4236111113639,24.6258333337415
,14.4275,,24.611111,0243640E,~50,,0.0,DAMAGED,50.0,0.0,0.0,0.0,14.427500000225,24.6111111107893
DIMBITICHE,14.415556,,24.605556,0243620E,~75,,0.0,NO DAMAGE,0.0,0.0,75.0,0.0,14.4155555555446,24.6055555551449
,14.479444,,24.589167,0243521E,~200,,0.0,NO DAMAGE,0.0,0.0,200.0,0.0,14.479444444106,24.5891666663088
,14.459167,,24.575,0243430E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4591666664087,24.5749999995505
,14.511944,,24.588611,0243519E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.5119444445806,24.5886111110141
,14.451667,,24.555556,0243320E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4516666667834,24.5555555552448
,14.435,,24.541667,0243230E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4349999998503,24.5416666665836
,14.503611,,24.551111,0243304E,,,0.0,DAMAGED,0.0,0.0,0.0,0.0,14.5036111106644,24.5511111110891
,14.485556,,24.544167,0243239E,,,0.0,DAMAGED,0.0,0.0,0.0,0.0,14.4855555559443,24.5441666667584
,14.468611,,24.534167,0243203E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4686111109142,24.5341666669583
IDOR,14.435278,,24.519722,0243111E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4352777779472,24.519722222103
SHAKA,14.425,,24.516389,0243059E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4250000000501,24.5163888885365
TABALDIA,14.418333,,24.506944,0243025E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4183333329171,24.506944444031
,14.478333,,24.526389,0243135E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4783333335167,24.526388889236
BULY,14.4925,,24.526389,0243135E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.492500000275,24.526388889236
ABDUL SHAKOR,14.438889,,24.529722,0243147E,,,0.0,DESTROYED,0.0,0.0,0.0,0.0,14.4388888887114,24.5297222219032
,14.447222,,24.6975,0244151E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4472222226277,24.6975000000252
,14.447778,,24.679167,0244045E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4477777779223,24.6791666663088
SHAK KHOUR,14.447222,,24.494444,0242940E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4472222226277,24.494444444056
,14.466667,,24.510833,0243039E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4666666669333,24.5108333328922
,14.508056,,24.566389,0243359E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.5080555557195,24.5663888893359
,14.481944,,24.5625,0243345E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4819444442808,24.5624999995755
,14.493056,,24.621389,0243717E,,,0.0,DAMAGED,0.0,0.0,0.0,0.0,14.4930555555696,24.6213888886865
,14.496111,,24.647222,0243850E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4961111110391,24.6472222220281
,14.457778,,24.653889,0243914E,,,0.0,DAMAGED,0.0,0.0,0.0,0.0,14.4577777777224,24.6538888891611
,14.461667,,24.703333,0244212E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4616666665835,24.7033333337665
,14.586667,,24.585,0243506E,,2006,0.0,DAMAGED,0.0,2006.0,0.0,2006.0,14.5866666663338,24.58500000025
,14.588889,,24.595556,0243544E,,2006,0.0,DAMAGED,0.0,2006.0,0.0,2006.0,14.588888889311,24.5955555553448
IBRAKHIM,14.625,,24.58,0243448E,,2006,0.0,DAMAGED,0.0,2006.0,0.0,2006.0,14.6249999996504,24.5799999999002
,14.616389,,24.575833,0243433E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.6163888885366,24.5758333329421
DISA,14.61,,24.586667,0243512E,,2006,0.0,DAMAGED,0.0,2006.0,0.0,2006.0,14.6100000003999,24.5866666670332
GURI,14.600556,,24.530833,0243151E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.6005555558943,24.5308333333918
NILDKO,14.6,,24.551389,0243305E,,2006,0.0,DAMAGED,0.0,2006.0,0.0,2006.0,14.5999999997004,24.5513888891861
,14.582778,,24.543611,0243237E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.5827777774726,24.5436111114638
GUFARNO,14.575833,,24.555278,0243319E,,2006,0.0,DAMAGED,0.0,2006.0,0.0,2006.0,14.575833333142,24.5552777780472
,14.578056,,24.597778,0243552E,,,0.0,DAMAGED,0.0,0.0,0.0,0.0,14.5780555552199,24.5977777774227
,14.560833,,24.565,0243354E,,,0.0,DAMAGED,0.0,0.0,0.0,0.0,14.5608333329921,24.5649999997503
,14.551667,,24.566667,0243400E,,,0.0,DAMAGED,0.0,0.0,0.0,0.0,14.5516666665836,24.5666666665336
GUNNU,14.558056,,24.608056,0243629E,,,0.0,DAMAGED,0.0,0.0,0.0,0.0,14.5580555556195,24.6080555553198
,14.548056,,24.585556,0243508E,,,0.0,DAMAGED,0.0,0.0,0.0,0.0,14.5480555558194,24.5855555555446
,14.600278,,24.615833,0243657,,,143601.0,DAMAGED,0.0,0.0,0.0,0.0,14.6002777777974,24.6158333330421
DISA BEIRY,14.594722,,24.609722,0243635E,,2006,0.0,DAMAGED,0.0,2006.0,0.0,2006.0,14.594722222153,24.609722222103
,14.61,,24.606111,0243622E,,,0.0,DAMAGED,0.0,0.0,0.0,0.0,14.6100000003999,24.6061111113389
,14.626944,,24.606111,0243622E,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.6269444445306,24.6061111113389
SUGGORI,14.629444,,24.633056,0243759E,,,0.0,DAMAGED,0.0,0.0,0.0,0.0,14.6294444447055,24.6330555552698
